,user_name,top_track_name,top_track_artist,song_rank
5131,tamastoth9,Te csak játszol,Baba Aziz,12
5132,tamastoth9,Prom Queen,Lil' Wayne,13
5133,tamastoth9,kannaB,Figura,14
5134,tamastoth9,New Tank,Playboi Carti,15
5135,tamastoth9,Keep It Rollin,Kid Ink,16
5136,tamastoth9,Don't Wake Me Up,Chris Brown,17
5137,tamastoth9,Black Skinhead,Kanye West,18
5138,tamastoth9,5 O'Clock (Feat. Wiz Khalifa & Lily Allen),T-Pain,19
5139,tamastoth9,the ends,Travis Scott,20
5140,tamastoth9,Fade,Kanye West,21
5141,tamastoth9,sweet sweet,Travis Scott,22
5142,tamastoth9,As Da World Turns (feat. Lil Wayne & Mack Maine),Gudda Gudda,23
5143,tamastoth9,through the late night,Travis Scott,24
5144,tamastoth9,How to Love,Lil' Wayne,25
5145,tamastoth9,Self Control,Frank Ocean,26
5146,tamastoth9,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,27
5147,tamastoth9,A-Team,Travis Scott,28
5148,tamastoth9,Tiltsál Föl,Baba Aziz,29
5149,tamastoth9,Blood on the Leaves,Kanye West,30
5150,tamastoth9,Ghost Town,Kanye West,31
5151,tamastoth9,Pt. 2,Kanye West,32
5152,tamastoth9,Watch (feat. Lil Uzi Vert & Kanye West),Travis Scott,33
5153,tamastoth9,Ima,Baba Aziz,34
5154,tamastoth9,Ivy,Frank Ocean,35
5155,tamastoth9,Buck Shots,A$AP Rocky,36
5156,tamastoth9,Kidobó,Figura,37
5157,tamastoth9,Nikes,Frank Ocean,38
5158,tamastoth9,Stop Breathing,Playboi Carti,39
5159,tamastoth9,Strange Clouds (feat. Lil Wayne),B.o.B,40
5160,tamastoth9,Új Hullám (feat. Baba Aziz & Egs),Figura,41
5161,tamastoth9,Bodmon,ramriddlz,42
5162,tamastoth9,Hail Mary (feat. Young Jeezy & Lil Wayne),Trey Songz,43
5163,tamastoth9,Drop the World,Lil' Wayne,44
5164,tamastoth9,"Raf (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,45
5165,tamastoth9,Headlines,Drake,46
5166,tamastoth9,6 Foot 7 Foot (feat. Cory Gunz),Lil' Wayne,47
5167,tamastoth9,Gyere Vissza (Freestyle),Baba Aziz,48
5168,tamastoth9,All We Got (feat. Kanye West & Chicago Children's Choir),Chance the Rapper,49
5169,tamastoth9,Highlights,Kanye West,50
5170,Kimpes,Mourning Dove Meets The Mayflower,Bryan Scary,1
5171,Kimpes,Sea Stories,Sturgill Simpson,2
5172,Kimpes,Sky,Bryan Scary,3
5173,Kimpes,Mars for the Rich,King Gizzard & The Lizard Wizard,4
5174,Kimpes,Pushing Drugs,Andrew W.K.,5
5175,Kimpes,Vignette: Panacea,Disasterpeace,6
5176,Kimpes,The Life I Lead,Kimpes,7
5177,Kimpes,Music Makes Me Feel So Alone,Paul Steel,8
5178,Kimpes,Revive,Crying,9
5179,Kimpes,1985,Haken,10
5180,Kimpes,wren,Bryan Scary,11
5181,Kimpes,Premonitory Dream,Crying,12
5182,Kimpes,Paralysis a la Mode,The Color Bars,13
5183,Kimpes,Bird or Beast?,Bryan Scary,14
5184,Kimpes,I Saw Birds Flocking,Bryan Scary,15
5185,Kimpes,"Suburbia Overture / Greetings from Mary Bell Township! / (Vampire) Culture / Love Me, Normally",Will Wood,16
5186,Kimpes,Birdy,Bryan Scary,17
5187,Kimpes,"Quick Wendy, Wake The Sparrow!",Bryan Scary,18
5188,Kimpes,There Was a Door,Crying,19
5189,Kimpes,Rosey,Jim Sullivan,20
5190,Kimpes,Planet B,King Gizzard & The Lizard Wizard,21
5191,Kimpes,Hand On the Place,Andrew W.K.,22
5192,Kimpes,Johnny,Jim Sullivan,23
5193,Kimpes,The Loop,Kimpes,24
5194,Kimpes,Robot Stop,King Gizzard & The Lizard Wizard,25
5195,Kimpes,Describe,Perfume Genius,26
5196,Kimpes,Movies,Weyes Blood,27
5197,Kimpes,Flocking Reprise,Bryan Scary,28
5198,Kimpes,Royal Soil,Bryan Scary,29
5199,Kimpes,Universal Crane,Bryan Scary,30
5200,Kimpes,Andromeda's Eyes,Bryan Scary & the Shredding Tears,31
5201,Kimpes,birth a basket,Cosmo Sheldrake,32
5202,Kimpes,Patriot,Crying,33
5203,Kimpes,Made Of Words,Damjan Mravunac,34
5204,Kimpes,Messiah Complex I: Ivory Tower,Haken,35
5205,Kimpes,Sculpted,Haywyre,36
5206,Kimpes,Superbug,King Gizzard & The Lizard Wizard,37
5207,Kimpes,Dangerous Liaisons,black midi,38
5208,Kimpes,Seagull,Bryan Scary,39
5209,Kimpes,Wool in The Wash,Crying,40
5210,Kimpes,Final Dream Machine,Honorary Astronaut,41
5211,Kimpes,Make the Most of It,Kimpes,42
5212,Kimpes,The Death of Mr Maker,Kimpes,43
5213,Kimpes,The Air-Conditioned Nightmare,Mr. Bungle,44
5214,Kimpes,Sweet Talk,Spellling,45
5215,Kimpes,Theme Vision,Bruno Pernadas,46
5216,Kimpes,Check the Lock,clipping.,47
5217,Kimpes,Plain As Your Eyes Can See,Jim Sullivan,48
5218,Kimpes,King Kunta,Kendrick Lamar,49
5219,Kimpes,Dear Future Self,Kero Kero Bonito,50
5220,DudeBro231,Trying Soda (I Know You So Well),Worst party ever,1
5221,DudeBro231,"Words That Rhyme With Different, etc.",sports.,2
5222,DudeBro231,"sad4whattt - From ""Euphoria"" An HBO Original Series",ericdoa,3
5223,DudeBro231,Old Friends,Pinegrove,4
5224,DudeBro231,Cinco De Mayo Shit Show,Marietta,5
5225,DudeBro231,better boy,Park Jefferson,6
5226,DudeBro231,"Shaylee, Shanel",Hot Mulligan,7
5227,DudeBro231,astrid,Glaive,8
5228,DudeBro231,Never Meant,Owen,9
5229,DudeBro231,library,Julia Brown,10
5230,DudeBro231,(s)he said,The Cardboard Swords,11
5231,DudeBro231,So That's What They Do In College,This Is Pointless,12
5232,DudeBro231,Mysteryman 2,Cryderman,13
5233,DudeBro231,Obstacles,Syd Matters,14
5234,DudeBro231,henna tattoo,Field Medic,15
5235,DudeBro231,Dary,Hot Mulligan,16
5236,DudeBro231,City Talks,Syd Matters,17
5237,DudeBro231,lie & say i love her,93FEETOFSMOKE,18
5238,DudeBro231,blue,Guardin,19
5239,DudeBro231,ya'll boots hats? (die angry),Glocca Morra,20
5240,DudeBro231,Two Beers In,Free Throw,21
5241,DudeBro231,Above the Clouds of Pompeii,Bear's Den,22
5242,DudeBro231,Tater Tots,Forests,23
5243,DudeBro231,pink lemonade,Guardin,24
5244,DudeBro231,If Winter Ends,Bright Eyes,25
5245,DudeBro231,cloak n dagger,Glaive,26
5246,DudeBro231,Curbside,I'm Glad It's You,27
5247,DudeBro231,I've Given Up on You,Real Friends,28
5248,DudeBro231,Scrawny,Wallows,29
5249,DudeBro231,alone in the attic,Guardin,30
5250,DudeBro231,Too Much and Not the Mood,The Flat Stanleys,31
5251,DudeBro231,skin,Wishing,32
5252,DudeBro231,dnd,Glaive,33
5253,DudeBro231,Deluxe Capacitor,Hot Mulligan,34
5254,DudeBro231,The Sad Waltzes of Pietro Crespi,Owen,35
5255,DudeBro231,alive - Single Version,Guardin,36
5256,DudeBro231,cedar,Wishing,37
5257,DudeBro231,snowflakes,Guardin,38
5258,DudeBro231,i wonder,Guardin,39
5259,DudeBro231,I Fell In Love With Princess Peach,Hot Mulligan,40
5260,DudeBro231,A Werewolf,Attic Abasement,41
5261,DudeBro231,twitterloser,Avit,42
5262,DudeBro231,Be Nice 2 Me,Bladee,43
5263,DudeBro231,Cutting My Fingers Off,Turnover,44
5264,DudeBro231,Obedient,Bladee,45
5265,DudeBro231,hello moon,Field Medic,46
5266,DudeBro231,Crosses,José González,47
5267,DudeBro231,nights like these,pigeon pit,48
5268,DudeBro231,2008,ericdoa,49
5269,DudeBro231,perfect,Guardin,50
5270,heximing,Rolling in the Deep,Adele,1
5271,heximing,Breaking Down,Florence + the Machine,2
5272,heximing,Casualty of Love,Jessie J,3
5273,heximing,煉金術,楊千嬅,4
5274,mrdamm,Freaky Teeth,Noel Gallagher's High Flying Birds,1
5275,mrdamm,Closer,The Chainsmokers,2
5276,mrdamm,Let Me Love You,DJ Snake,3
5277,mrdamm,Adventure of a Lifetime,Coldplay,4
5278,mrdamm,Ain't My Fault,Zara Larsson,5
5279,mrdamm,I Wanna Know,Alesso,6
5280,mrdamm,Nobody Gives a Damn,Blackberry Smoke,7
5281,mrdamm,Sunrise in Texas,Blackberry Smoke,8
5282,mrdamm,Let Me Down Easy,Blackberry Smoke,9
5283,mrdamm,Till the Wheels Fall Off,Blackberry Smoke,10
5284,mrdamm,Something Better,Audien,11
5285,mrdamm,I Found Your Heart - Vocal Radio Edit,DubVision,12
5286,mrdamm,Believer,Major Lazer,13
5287,mrdamm,You Dancing - Radio Mix,Wildones,14
5288,mrdamm,Glorious,Arty,15
5289,mrdamm,Best Seat in the House,Blackberry Smoke,16
5290,mrdamm,Zero,Chris Brown,17
5291,mrdamm,Revolution Song,Noel Gallagher's High Flying Birds,18
5292,mrdamm,Move Your Body - Alan Walker Remix,Sia,19
5293,mrdamm,Flesh and Bone,Blackberry Smoke,20
5294,mrdamm,Fire,Matrix & Futurebound,21
5295,mrdamm,All We Know,The Chainsmokers,22
5296,mrdamm,Free on the Wing (feat. Gregg Allman),Blackberry Smoke,23
5297,mrdamm,A Sky Full of Stars,Coldplay,24
5298,mrdamm,Hands - Radio Edit,Gareth Emery,25
5299,mrdamm,Off The Hook - Radio Edit,Hardwell,26
5300,mrdamm,The Dying of the Light,Noel Gallagher's High Flying Birds,27
5301,mrdamm,Untouchable,Tritonal,28
5302,mrdamm,Braver Love,Arty,29
5303,mrdamm,Let It Burn,Blackberry Smoke,30
5304,mrdamm,In The Heat Of The Moment (Toy Drum Remix) - Remix,Noel Gallagher's High Flying Birds,31
5305,mrdamm,Don't Let Me Down,The Chainsmokers,32
5306,mrdamm,Never Let You Go,Zaeden,33
5307,mrdamm,Coming Home - Radio Edit,Arno Cost,34
5308,mrdamm,I'll Keep Ramblin',Blackberry Smoke,35
5309,mrdamm,I Can Be Somebody,Deorro,36
5310,mrdamm,Reflections,Jacob Plant,37
5311,mrdamm,Like Satellites (Radio Edit) [feat. Danni Rouge],Manufactured Superstars,38
5312,mrdamm,So F**kin' Romantic - MOTi Remix,Matthew Koma,39
5313,mrdamm,MHATLP - HI-LO Radio Edit,Oliver Heldens,40
5314,mrdamm,Sweet Escape,Alesso,41
5315,mrdamm,Run Away from It All,Blackberry Smoke,42
5316,mrdamm,Waiting for the Thunder,Blackberry Smoke,43
5317,mrdamm,Hymn for the Weekend,Coldplay,44
5318,mrdamm,Up&Up,Coldplay,45
5319,mrdamm,The Way Out - Original Mix Edit,Deniz Koyu,46
5320,mrdamm,Sugar (feat. Francesco Yates),Robin Schulz,47
5321,mrdamm,Gold Skies - Original Mix,Sander van Doorn,48
5322,mrdamm,Dream About It,Shapov,49
5323,mrdamm,The Power Of Now,Steve Aoki,50
5324,ryxthree,Young Robot,Dance Gavin Dance,1
5325,ryxthree,Three Wishes,Dance Gavin Dance,2
5326,ryxthree,We Own the Night,Dance Gavin Dance,3
5327,ryxthree,Man of the Year,Dance Gavin Dance,4
5328,ryxthree,Carve,Dance Gavin Dance,5
5329,ryxthree,Say Hi,Dance Gavin Dance,6
5330,ryxthree,Turbulent,Waterparks,7
5331,ryxthree,Lyrics Lie,Dance Gavin Dance,8
5332,ryxthree,Doom Days,Bastille,9
5333,ryxthree,Prisoner,Dance Gavin Dance,10
5334,ryxthree,you should see me in a crown,Billie Eilish,11
5335,ryxthree,Inspire the Liars,Dance Gavin Dance,12
5336,ryxthree,Something New,Dance Gavin Dance,13
5337,ryxthree,[Reboot],Waterparks,14
5338,ryxthree,Strawberry's Wake,Dance Gavin Dance,15
5339,ryxthree,Magnetic,Waterparks,16
5340,ryxthree,"Stroke God, Millionaire",Dance Gavin Dance,17
5341,ryxthree,Chucky vs. The Giant Tortoise,Dance Gavin Dance,18
5342,ryxthree,Born to Fail,Dance Gavin Dance,19
5343,ryxthree,Snow Globe,Waterparks,20
5344,ryxthree,Liability,Lorde,21
5345,ryxthree,Son of Robot,Dance Gavin Dance,22
5346,ryxthree,cardigan,Taylor Swift,23
5347,ryxthree,Bunny Is a Rider,Caroline Polachek,24
5348,ryxthree,hoax,Taylor Swift,25
5349,ryxthree,Look What You Made Me Do,Taylor Swift,26
5350,ryxthree,Frozen One,Dance Gavin Dance,27
5351,ryxthree,Synergy (feat. Rob Damiani),Dance Gavin Dance,28
5352,ryxthree,Let Me Down Slowly,Alec Benjamin,29
5353,ryxthree,Dream Boy,Waterparks,30
5354,ryxthree,High Definition,Waterparks,31
5355,ryxthree,Wildest Dreams (Taylor's Version),Taylor Swift,32
5356,ryxthree,Watch What Happens Next,Waterparks,33
5357,ryxthree,Deception,Dance Gavin Dance,34
5358,ryxthree,3%,Hobo Johnson,35
5359,ryxthree,Worst,Waterparks,36
5360,ryxthree,Easy to Hate,Waterparks,37
5361,ryxthree,Acceptance Speech,Dance Gavin Dance,38
5362,ryxthree,Everything,MUNA,39
5363,ryxthree,So Hot You're Hurting My Feelings,Caroline Polachek,40
5364,ryxthree,The Archer,Taylor Swift,41
5365,ryxthree,Violet!,Waterparks,42
5366,ryxthree,Motion Sickness,Phoebe Bridgers,43
5367,ryxthree,mirrorball,Taylor Swift,44
5368,ryxthree,I Think He Knows,Taylor Swift,45
5369,ryxthree,One in a Million,Dance Gavin Dance,46
5370,ryxthree,Flossie Dickey Bounce,Dance Gavin Dance,47
5371,ryxthree,Moon Song,Phoebe Bridgers,48
5372,ryxthree,Punisher,Phoebe Bridgers,49
5373,ryxthree,Chocolate Jackalope,Dance Gavin Dance,50
5374,davwi,Autosuggestion,Joy Division,1
5375,davwi,Wilderness,Joy Division,2
5376,davwi,Atrocity Exhibition,Joy Division,3
5377,davwi,She’s Lost Control,Joy Division,4
5378,davwi,As You Said,Joy Division,5
5379,davwi,Ceremony (rehearsal),Joy Division,6
5380,davwi,Colony (John Peel Session),Joy Division,7
5381,davwi,Love Will Tear Us Apart (John Peel session),Joy Division,8
5382,davwi,Chance (Atmosphere) (Piccadilly Radio session),Joy Division,9
5383,davwi,Candidate (Piccadilly Radio Session),Joy Division,10
5384,davwi,The Only Mistake (Piccadilly Radio session),Joy Division,11
5385,davwi,Ice Age (Genetic Records session),Joy Division,12
5386,davwi,These Days (Piccadilly Radio Session),Joy Division,13
5387,davwi,Dead Souls (Transmission session 1),Joy Division,14
5388,davwi,Something Must Break (Transmission session 1),Joy Division,15
5389,davwi,Glass (Genetic Records session),Joy Division,16
5390,davwi,Exercise One (John Peel session),Joy Division,17
5391,davwi,Transmission (Genetic Records session),Joy Division,18
5392,davwi,Insight (Genetic Records session),Joy Division,19
5393,davwi,Failures,Joy Division,20
5394,davwi,Shadowplay (RCA demo),Joy Division,21
5395,davwi,Interzone (RCA demo),Joy Division,22
5396,davwi,A Means to an End,Joy Division,23
5397,davwi,The Drawback (RCA demo),Joy Division,24
5398,davwi,Leaders of Men,Joy Division,25
5399,davwi,No Love Lost,Joy Division,26
5400,davwi,Warsaw,Joy Division,27
5401,davwi,Passover,Joy Division,28
5402,davwi,Walked in Line,Joy Division,29
5403,davwi,Twenty Four Hours,Joy Division,30
5404,davwi,The Only Mistake,Joy Division,31
5405,davwi,Interzone,Joy Division,32
5406,davwi,Incubation,Joy Division,33
5407,davwi,In a Lonely Place (Detail) (rehearsal),Joy Division,34
5408,davwi,Insight,Joy Division,35
5409,davwi,I Remember Nothing,Joy Division,36
5410,davwi,Candidate,Joy Division,37
5411,davwi,Novelty,Joy Division,38
5412,davwi,Creep,Radiohead,39
5413,davwi,Anyone Can Play Guitar,Radiohead,40
5414,davwi,You,Radiohead,41
5415,davwi,Prove Yourself,Radiohead,42
5416,davwi,Blow Out,Radiohead,43
5417,davwi,Stop Whispering,Radiohead,44
5418,davwi,Ripcord,Radiohead,45
5419,davwi,Vegetable,Radiohead,46
5420,davwi,Ivy,Frank Ocean,47
5421,davwi,Pink + White,Frank Ocean,48
5422,davwi,Nights,Frank Ocean,49
5423,davwi,Self Control,Frank Ocean,50
5424,Xergoyf,Oceans Away,A R I Z O N A,1
5425,Xergoyf,Hold On,Flor,2
5426,Xergoyf,Run for Cover,The Killers,3
5427,Xergoyf,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,4
5428,Xergoyf,All That's Left Is Love,Angels & Airwaves,5
5429,Xergoyf,Wasteland,Against the Current,6
5430,Xergoyf,Nothing For Free,Pendulum,7
5431,Xergoyf,Fire & Rain,Mat Kearney,8
5432,Xergoyf,Waiting On The Summer,VHS Collection,9
5433,Xergoyf,Coyote,Mako,10
5434,Xergoyf,Silence - Illenium Remix,Marshmello,11
5435,Xergoyf,"Tear Up This Town - Orchestral Version / From ""A Monster Calls"" Original Motion Picture Soundtrack",Keane,12
5436,Xergoyf,No Vacancy,Nightly,13
5437,Xergoyf,Secret Crowds,Angels & Airwaves,14
5438,Xergoyf,Throne,Bring Me the Horizon,15
5439,Xergoyf,Can't Deny My Love,Brandon Flowers,16
5440,Xergoyf,The Adventure,Angels & Airwaves,17
5441,Xergoyf,3 Strikes,Terror Jr,18
5442,Xergoyf,The Permanent Rain,The Dangerous Summer,19
5443,Xergoyf,Freaking Out,A R I Z O N A,20
5444,Xergoyf,Follow Your Fire,Kodaline,21
5445,Xergoyf,Monster,Starset,22
5446,Xergoyf,Broken Love (feat. Starxs),Built By Titan,23
5447,Xergoyf,Charlie Brown,Coldplay,24
5448,Xergoyf,Courtesy Call,Thousand Foot Krutch,25
5449,Xergoyf,Into the Mist,Built By Titan,26
5450,Xergoyf,Mighty Long Fall,ONE OK ROCK,27
5451,Xergoyf,Wherever You Are,Kodaline,28
5452,Xergoyf,Heaven,Angels & Airwaves,29
5453,Xergoyf,Get Behind This,Flor,30
5454,Xergoyf,Jumpsuit,twenty one pilots,31
5455,Xergoyf,Let You Down,NF,32
5456,Xergoyf,STRATOSPHERE,Starset,33
5457,Xergoyf,Unsaid,Flor,34
5458,Xergoyf,Something Comforting,Porter Robinson,35
5459,Xergoyf,Radio,Busted,36
5460,Xergoyf,Something To Hold On To,The Band CAMINO,37
5461,Xergoyf,High Hopes,Kodaline,38
5462,Xergoyf,Yeoman,Baths,39
5463,Xergoyf,Lullaby,Nickelback,40
5464,Xergoyf,Secrets,OneRepublic,41
5465,Xergoyf,Better,Hot Shade,42
5466,Xergoyf,Ships In The Night,Mat Kearney,43
5467,Xergoyf,Giants - Fairlane Remix,Jackson Guthy,44
5468,Xergoyf,What I Want,The Band CAMINO,45
5469,Xergoyf,where do you go,Flor,46
5470,Xergoyf,Wherever you are,ONE OK ROCK,47
5471,Xergoyf,Come Alive,Pendulum,48
5472,Xergoyf,Modern Jesus,Portugal. The Man,49
5473,Xergoyf,"Heaven, We're Already Here",The Maine,50
5474,stanley2029,You Might Think He Loves You for Your Money But I Know What He Really Loves You for It's Your Brand New Leopard Skin Pillbox Hat,Death Grips,1
5475,stanley2029,Heute geh ich wirklich,HGich.T,2
5476,stanley2029,Turned Off,Death Grips,3
5477,stanley2029,Let It Happen,Tame Impala,4
5478,stanley2029,Inanimate Sensation,Death Grips,5
5479,stanley2029,Schneefenster,HGich.T,6
5480,stanley2029,Up My Sleeves,Death Grips,7
5481,stanley2029,Say Hey Kid,Death Grips,8
5482,stanley2029,Steroids (Crouching Tiger Hidden Gabber),Death Grips,9
5483,stanley2029,dr. xtc,HGich.T,10
5484,stanley2029,Der Sohn von Heino,HGich.T,11
5485,stanley2029,On GP,Death Grips,12
5486,stanley2029,Why a Bitch Gotta Lie,Death Grips,13
5487,stanley2029,Pss Pss,Death Grips,14
5488,stanley2029,dr. geilser hardstyler,HGich.T,15
5489,stanley2029,I'm in Your Mind,King Gizzard & The Lizard Wizard,16
5490,stanley2029,Whatever I Want (Fuck Who's Watching),Death Grips,17
5491,stanley2029,Organ Farmer,King Gizzard & The Lizard Wizard,18
5492,stanley2029,Thigh High Cat Tights,Uboa,19
5493,stanley2029,goretrance 9 (get happy or get fucked '97),goreshit,20
5494,stanley2029,Peking O,Can,21
5495,stanley2029,This Is Violence Now (Don't Get Me Wrong),Death Grips,22
5496,stanley2029,Crumbling Castle,King Gizzard & The Lizard Wizard,23
5497,stanley2029,Geistig am Start,HGich.T,24
5498,stanley2029,Billy Not Really,Death Grips,25
5499,stanley2029,Self-Immolate,King Gizzard & The Lizard Wizard,26
5500,stanley2029,Faceshopping,Sophie,27
5501,stanley2029,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,Flume,28
5502,stanley2029,Apocalypse Dreams,Tame Impala,29
5503,stanley2029,No Love,Death Grips,30
5504,stanley2029,Gossip,Tame Impala,31
5505,stanley2029,Freak,Swans,32
5506,stanley2029,"New Person, Same Old Mistakes",Tame Impala,33
5507,stanley2029,illuminati baby,HGich.T,34
5508,stanley2029,Loyalty,King Gizzard & The Lizard Wizard,35
5509,stanley2029,Hell,King Gizzard & The Lizard Wizard,36
5510,stanley2029,Interstellar Overdrive,Pink Floyd,37
5511,stanley2029,Mind Mischief,Tame Impala,38
5512,stanley2029,Bottomless Pit,Death Grips,39
5513,stanley2029,Girls just want to have fun,Bladee,40
5514,stanley2029,Aumgn,Can,41
5515,stanley2029,Please Don't Leave Me,Uboa,42
5516,stanley2029,Plastiktuete,HGich.T,43
5517,stanley2029,Jugband Blues,Pink Floyd,44
5518,stanley2029,Why Won't They Talk to Me?,Tame Impala,45
5519,stanley2029,der junge mit dem knüppel,HGich.T,46
5520,stanley2029,verarschen kann ich mich selbst,HGich.T,47
5521,stanley2029,Robot Stop,King Gizzard & The Lizard Wizard,48
5522,stanley2029,Take Up Thy Stethoscope and Walk,Pink Floyd,49
5523,stanley2029,Polygondwanaland,King Gizzard & The Lizard Wizard,50
5524,mgrier123,-,Rhinocervs,1
5525,mgrier123,Executioner's Tax (Swing of the Axe),Power Trip,2
5526,mgrier123,Running Riot,Iron Savior,3
5527,mgrier123,O Father O Satan O Sun!,Behemoth,4
5528,mgrier123,This World of Ice,Orden Ogan,5
5529,mgrier123,When Cannons Fade,Bolt Thrower,6
5530,mgrier123,Undertro,Kvelertak,7
5531,mgrier123,Time's Arrow,A Sound of Thunder,8
5532,mgrier123,And the Psychic Saw,Atheist,9
5533,mgrier123,Brains,Atheist,10
5534,mgrier123,Darkness Descends,Dark Angel,11
5535,mgrier123,Ham On The Bone,GWAR,12
5536,mgrier123,Dreamcatcher,Keldian,13
5537,mgrier123,Rage Of Angels,Orange Goblin,14
5538,mgrier123,Am I Evil?,Diamond Head,15
5539,mgrier123,Serpents Are Rising,In Solitude,16
5540,mgrier123,"The World, the Flesh, the Devil",In Solitude,17
5541,mgrier123,Crusader,Keldian,18
5542,mgrier123,F.T.L.,Keldian,19
5543,mgrier123,Of the Leper Butterflies,Ne Obliviscaris,20
5544,mgrier123,Wires,Red Fang,21
5545,mgrier123,Another Universe,Satan,22
5546,mgrier123,Winter Madness,Wintersun,23
5547,mgrier123,A Celebration for the Death of Man...,Agalloch,24
5548,mgrier123,Ready to Rock,Airbourne,25
5549,mgrier123,At First Light,Bolt Thrower,26
5550,mgrier123,Intro...Unleashed (Upon Mankind),Bolt Thrower,27
5551,mgrier123,Electric Worry,Clutch,28
5552,mgrier123,Heavy Metal Never Dies,Iron Savior,29
5553,mgrier123,Stand Against The King,Iron Savior,30
5554,mgrier123,Curse of the Pharaohs,Mercyful Fate,31
5555,mgrier123,The Baying of the Hounds,Opeth,32
5556,mgrier123,A Light in the Black,Rainbow,33
5557,mgrier123,Songs of the Ocean,Star One,34
5558,mgrier123,The Furthest Shore,While Heaven Wept,35
5559,mgrier123,Free Man,Angel Witch,36
5560,mgrier123,Slaughter of the Soul,At the Gates,37
5561,mgrier123,Chlorine & Wine,Baroness,38
5562,mgrier123,Lord of the Rings,Blind Guardian,39
5563,mgrier123,Helpless,Diamond Head,40
5564,mgrier123,We Were Never Here,In Solitude,41
5565,mgrier123,Screaming for Vengeance,Judas Priest,42
5566,mgrier123,Anubis,Septicflesh,43
5567,mgrier123,White Walls,Between the Buried and Me,44
5568,mgrier123,Wishing Well,Black Sabbath,45
5569,mgrier123,Farewell,Enforcer,46
5570,mgrier123,Per Aspera Ad Inferi,Ghost,47
5571,mgrier123,To Her Darkness,In Solitude,48
5572,mgrier123,Down With the Sun,Insomnium,49
5573,mgrier123,Ephemeral,Insomnium,50
5574,Sjsmithy651,Maybe It's Ok,We Are Messengers,1
5575,Sjsmithy651,Wolves,We Are Messengers,2
5576,Sjsmithy651,You Found Me,The Fray,3
5577,Sjsmithy651,Talk to Me,Tory Lanez & Rich The Kid,4
5578,Sjsmithy651,Abide,We Are Messengers,5
5579,Sjsmithy651,The Devil Is A Liar,We Are Messengers,6
5580,Sjsmithy651,Reckless Love,Cory Asbury,7
5581,Sjsmithy651,Get Back Right,Lecrae & Zaytoven,8
5582,Sjsmithy651,Someone You Loved,Lewis Capaldi,9
5583,Sjsmithy651,FlEXiBle (feat. Chris Brown & Lil Baby),Tory Lanez,10
5584,Sjsmithy651,CuT me oFF (feat. NAV),Tory Lanez,11
5585,Sjsmithy651,IF iT Ain'T rIGHt (feat. A Boogie wit da Hoodie),Tory Lanez,12
5586,Sjsmithy651,Grace,Lewis Capaldi,13
5587,Sjsmithy651,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,14
5588,Sjsmithy651,Gold and Glory,We Are Messengers,15
